id,text_de,author,category,difficulty,explanation_short,provenance
orientation_conservative_bulk_10,"Ordnung im Staat braucht Tradition, Familie, Sicherheit und geteilte Werte, damit Institutionen langfristig verlaesslich bleiben.",(unknown),"Staat,Sicherheit,Tradition",intermediate,"Kurz erklaert: Konservative Perspektiven priorisieren Ordnung, Sicherheit und Wertebindung.",generated
orientation_neutral_bulk_10,"Vergleichende Analyse von Wissenschaft, Kultur und Technik verbessert historische Einordnung und methodische Urteilsbildung.",(unknown),"Wissenschaft,Kultur,Technik",advanced,Kurz erklaert: Interdisziplinaere Methode foerdert ausgewogene Urteile.,generated
krieg_longtail_001,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_002,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_003,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",beginner,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_004,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_005,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_006,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",beginner,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_007,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_008,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_009,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",beginner,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_010,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_011,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_012,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",beginner,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_013,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_014,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_015,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",beginner,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_016,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_017,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_018,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",beginner,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_019,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_020,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_021,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",beginner,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_022,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_023,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_024,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",beginner,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_025,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
krieg_longtail_026,"Analyse von Krieg und Frieden zeigt, wie Konflikt, Front und soziale Ordnung zusammenhaengen.",(unknown),"Krieg,Frieden,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds krieg.,generated
frauenrechte_longtail_001,"Frauenrechte entstehen durch politischen Streit um Wahlrecht, Gleichberechtigung und verbindliche Gesetze.",(unknown),"Frauenrechte,Rechte,Gesetz",intermediate,Kurz erklaert: Vertiefung des Themenfelds frauenrechte.,generated
frauenrechte_longtail_002,"Frauenrechte entstehen durch politischen Streit um Wahlrecht, Gleichberechtigung und verbindliche Gesetze.",(unknown),"Frauenrechte,Rechte,Gesetz",advanced,Kurz erklaert: Vertiefung des Themenfelds frauenrechte.,generated
frauenrechte_longtail_003,"Frauenrechte entstehen durch politischen Streit um Wahlrecht, Gleichberechtigung und verbindliche Gesetze.",(unknown),"Frauenrechte,Rechte,Gesetz",beginner,Kurz erklaert: Vertiefung des Themenfelds frauenrechte.,generated
frauenrechte_longtail_004,"Frauenrechte entstehen durch politischen Streit um Wahlrecht, Gleichberechtigung und verbindliche Gesetze.",(unknown),"Frauenrechte,Rechte,Gesetz",intermediate,Kurz erklaert: Vertiefung des Themenfelds frauenrechte.,generated
frauenrechte_longtail_005,"Frauenrechte entstehen durch politischen Streit um Wahlrecht, Gleichberechtigung und verbindliche Gesetze.",(unknown),"Frauenrechte,Rechte,Gesetz",advanced,Kurz erklaert: Vertiefung des Themenfelds frauenrechte.,generated
frauenrechte_longtail_006,"Frauenrechte entstehen durch politischen Streit um Wahlrecht, Gleichberechtigung und verbindliche Gesetze.",(unknown),"Frauenrechte,Rechte,Gesetz",beginner,Kurz erklaert: Vertiefung des Themenfelds frauenrechte.,generated
frauenrechte_longtail_007,"Frauenrechte entstehen durch politischen Streit um Wahlrecht, Gleichberechtigung und verbindliche Gesetze.",(unknown),"Frauenrechte,Rechte,Gesetz",intermediate,Kurz erklaert: Vertiefung des Themenfelds frauenrechte.,generated
frauenrechte_longtail_008,"Frauenrechte entstehen durch politischen Streit um Wahlrecht, Gleichberechtigung und verbindliche Gesetze.",(unknown),"Frauenrechte,Rechte,Gesetz",advanced,Kurz erklaert: Vertiefung des Themenfelds frauenrechte.,generated
frauenrechte_longtail_009,"Frauenrechte entstehen durch politischen Streit um Wahlrecht, Gleichberechtigung und verbindliche Gesetze.",(unknown),"Frauenrechte,Rechte,Gesetz",beginner,Kurz erklaert: Vertiefung des Themenfelds frauenrechte.,generated
frauenrechte_longtail_010,"Frauenrechte entstehen durch politischen Streit um Wahlrecht, Gleichberechtigung und verbindliche Gesetze.",(unknown),"Frauenrechte,Rechte,Gesetz",intermediate,Kurz erklaert: Vertiefung des Themenfelds frauenrechte.,generated
religion_longtail_001,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_002,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_003,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",beginner,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_004,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_005,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_006,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",beginner,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_007,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_008,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_009,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",beginner,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_010,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_011,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_012,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",beginner,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_013,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_014,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_015,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",beginner,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_016,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_017,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_018,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",beginner,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_019,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_020,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_021,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",beginner,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_022,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_023,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_024,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",beginner,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_025,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_026,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_027,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",beginner,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_028,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",intermediate,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
religion_longtail_029,"Religion und saekulare Ordnung beeinflussen Glauben, Kirche und den oeffentlichen Umgang mit Vielfalt.",(unknown),"Religion,Kirche,Gesellschaft",advanced,Kurz erklaert: Vertiefung des Themenfelds religion.,generated
revolution_reserve_001,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_002,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_003,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_004,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
